frame_info.encap_type,frame_info.time,frame_info.time_epoch,frame_info.number,frame_info.len,frame_info.cap_len,eth.type,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val
1,"Jan 29, 2021 12:39:24.032963272 CST",1611945564.032963272,3974,93,93,0x00000800,4,20,,0x000020b2,0x00000040,0,1,0,0,64,6,0x00001b4e,50.50.50.24,216.58.194.36,79,0x00000000,47734,443,13673,592457,39,20,0x00000018,0,0,0,1,1,0,0,65535,0x0000feea,0,
1,"Jan 29, 2021 12:39:24.069657517 CST",1611945564.069657517,3975,93,93,0x00000800,4,20,,0x0000d09b,0x00000000,0,0,0,0,255,6,0x0000ec63,216.58.194.36,50.50.50.24,79,0x00000000,443,47734,592457,13712,39,20,0x00000018,0,0,0,1,1,0,0,31652,0x000001f3,0,
1,"Jan 29, 2021 12:39:24.111950626 CST",1611945564.111950626,3976,54,54,0x00000800,4,20,,0x000020b3,0x00000040,0,1,0,0,64,6,0x00001b74,50.50.50.24,216.58.194.36,40,0x00000000,47734,443,13712,592496,0,20,0x00000010,0,0,0,0,1,0,0,65535,0x0000fec3,0,
1,"Jan 29, 2021 12:39:24.275893505 CST",1611945564.275893505,3977,54,54,0x00000800,4,20,,0x0000fd52,0x00000040,0,1,0,0,64,6,0x00001db7,50.50.50.24,172.217.14.163,40,0x00000000,48558,80,385,702,0,20,0x00000010,0,0,0,0,1,0,0,63791,0x00001fe1,0,
1,"Jan 29, 2021 12:39:24.276126339 CST",1611945564.276126339,3978,60,60,0x00000800,4,20,,0x0000d09c,0x00000000,0,0,0,0,255,6,0x0000cb6c,172.217.14.163,50.50.50.24,40,0x00000000,80,48558,702,386,0,20,0x00000010,0,0,0,0,1,0,0,32383,0x0000adc7,0,
1,"Jan 29, 2021 12:39:26.034419199 CST",1611945566.034419199,3980,93,93,0x00000800,4,20,,0x0000269e,0x00000040,0,1,0,0,64,6,0x00005abc,50.50.50.24,13.249.71.12,79,0x00000000,37926,443,783,3905,39,20,0x00000018,0,0,0,1,1,0,0,62780,0x0000b990,0,
1,"Jan 29, 2021 12:39:26.034454380 CST",1611945566.034454380,3981,93,93,0x00000800,4,20,,0x00003c8f,0x00000040,0,1,0,0,64,6,0x00002c4a,50.50.50.24,34.98.75.36,79,0x00000000,43092,443,1031,4358,39,20,0x00000018,0,0,0,1,1,0,0,62780,0x0000d211,0,
1,"Jan 29, 2021 12:39:26.063800802 CST",1611945566.063800802,3982,93,93,0x00000800,4,20,,0x0000d0a2,0x00000000,0,0,0,0,255,6,0x00001936,34.98.75.36,50.50.50.24,79,0x00000000,443,43092,4358,1070,39,20,0x00000018,0,0,0,1,1,0,0,31699,0x0000de6b,0,
1,"Jan 29, 2021 12:39:26.063800950 CST",1611945566.063800950,3983,93,93,0x00000800,4,20,,0x0000d0a3,0x00000000,0,0,0,0,255,6,0x000031b6,13.249.71.12,50.50.50.24,79,0x00000000,443,37926,3905,822,39,20,0x00000018,0,0,0,1,1,0,0,31947,0x0000719f,0,
1,"Jan 29, 2021 12:39:26.063828832 CST",1611945566.063828832,3984,54,54,0x00000800,4,20,,0x00003c90,0x00000040,0,1,0,0,64,6,0x00002c70,50.50.50.24,34.98.75.36,40,0x00000000,43092,443,1070,4397,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000d1ea,0,
1,"Jan 29, 2021 12:39:26.063841570 CST",1611945566.063841570,3985,54,54,0x00000800,4,20,,0x0000269f,0x00000040,0,1,0,0,64,6,0x00005ae2,50.50.50.24,13.249.71.12,40,0x00000000,37926,443,822,3944,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000b969,0,
1,"Jan 29, 2021 12:39:28.627636231 CST",1611945568.627636231,3987,54,54,0x00000800,4,20,,0x0000fc6e,0x00000040,0,1,0,0,64,6,0x0000da59,50.50.50.24,34.107.221.82,40,0x00000000,45366,80,602,441,0,20,0x00000010,0,0,0,0,1,0,0,64020,0x00006422,0,
1,"Jan 29, 2021 12:39:28.627655756 CST",1611945568.627655756,3988,54,54,0x00000800,4,20,,0x0000e6f5,0x00000040,0,1,0,0,64,6,0x0000efd2,50.50.50.24,34.107.221.82,40,0x00000000,45364,80,592,441,0,20,0x00000010,0,0,0,0,1,0,0,64020,0x00006422,0,
1,"Jan 29, 2021 12:39:28.627660440 CST",1611945568.627660440,3989,54,54,0x00000800,4,20,,0x000089b4,0x00000040,0,1,0,0,64,6,0x0000f779,50.50.50.24,13.249.71.95,40,0x00000000,40354,443,869,5266,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000b9bc,0,
1,"Jan 29, 2021 12:39:28.627917311 CST",1611945568.627917311,3990,60,60,0x00000800,4,20,,0x0000d0a4,0x00000000,0,0,0,0,255,6,0x00008723,34.107.221.82,50.50.50.24,40,0x00000000,80,45366,441,603,0,20,0x00000010,0,0,0,0,1,0,0,32166,0x000007c8,0,
1,"Jan 29, 2021 12:39:28.627917469 CST",1611945568.627917469,3991,60,60,0x00000800,4,20,,0x0000d0a5,0x00000000,0,0,0,0,255,6,0x00008722,34.107.221.82,50.50.50.24,40,0x00000000,80,45364,441,593,0,20,0x00000010,0,0,0,0,1,0,0,32176,0x0000bd20,0,
1,"Jan 29, 2021 12:39:28.627917504 CST",1611945568.627917504,3992,60,60,0x00000800,4,20,,0x0000d0a6,0x00000000,0,0,0,0,255,6,0x00003187,13.249.71.95,50.50.50.24,40,0x00000000,443,40354,5266,870,0,20,0x00000010,0,0,0,0,1,0,0,31899,0x00004fa3,0,
1,"Jan 29, 2021 12:39:28.883438686 CST",1611945568.883438686,3993,54,54,0x00000800,4,20,,0x000013a6,0x00000040,0,1,0,0,64,6,0x00001fae,50.50.50.24,72.21.91.29,40,0x00000000,44370,80,1137,2398,0,20,0x00000010,0,0,0,0,1,0,0,63920,0x00000797,0,
1,"Jan 29, 2021 12:39:28.883725112 CST",1611945568.883725112,3994,60,60,0x00000800,4,20,,0x0000d0a7,0x00000000,0,0,0,0,255,6,0x0000e3ab,72.21.91.29,50.50.50.24,40,0x00000000,80,44370,2398,1138,0,20,0x00000010,0,0,0,0,1,0,0,31631,0x0000bfcd,0,
1,"Jan 29, 2021 12:39:31.187954999 CST",1611945571.187954999,3995,54,54,0x00000800,4,20,,0x00005eed,0x00000040,0,1,0,0,64,6,0x0000c355,50.50.50.24,13.226.166.97,40,0x00000000,60574,443,1055,4699,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x000018a8,0,
1,"Jan 29, 2021 12:39:31.188206352 CST",1611945571.188206352,3996,60,60,0x00000800,4,20,,0x0000d0aa,0x00000000,0,0,0,0,255,6,0x0000d297,13.226.166.97,50.50.50.24,40,0x00000000,443,60574,4699,1056,0,20,0x00000010,0,0,0,0,1,0,0,31713,0x0000ec81,0,
1,"Jan 29, 2021 12:39:31.443680425 CST",1611945571.443680425,3997,54,54,0x00000800,4,20,,0x0000d661,0x00000040,0,1,0,0,64,6,0x0000b164,50.50.50.24,13.249.64.199,40,0x00000000,36792,80,388,1007,0,20,0x00000010,0,0,0,0,1,0,0,63378,0x0000b324,0,
1,"Jan 29, 2021 12:39:31.443940255 CST",1611945571.443940255,3998,60,60,0x00000800,4,20,,0x0000d0ab,0x00000000,0,0,0,0,255,6,0x0000381a,13.249.64.199,50.50.50.24,40,0x00000000,80,36792,1007,389,0,20,0x00000010,0,0,0,0,1,0,0,32380,0x00004fc4,0,
1,"Jan 29, 2021 12:39:31.699448797 CST",1611945571.699448797,3999,54,54,0x00000800,4,20,,0x0000a620,0x00000040,0,1,0,0,64,6,0x0000ed25,50.50.50.24,13.225.53.95,40,0x00000000,51260,443,1420,12811,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000a7a4,0,
1,"Jan 29, 2021 12:39:31.699740003 CST",1611945571.699740003,4000,60,60,0x00000800,4,20,,0x0000d0ad,0x00000000,0,0,0,0,255,6,0x00004398,13.225.53.95,50.50.50.24,40,0x00000000,443,51260,12811,1421,0,20,0x00000010,0,0,0,0,1,0,0,31348,0x0000a74e,0,
1,"Jan 29, 2021 12:39:32.211497881 CST",1611945572.211497881,4001,54,54,0x00000800,4,20,,0x00003e68,0x00000040,0,1,0,0,64,6,0x0000dca1,50.50.50.24,172.217.14.163,40,0x00000000,48550,80,386,703,0,20,0x00000010,0,0,0,0,1,0,0,63882,0x00001fe1,0,
1,"Jan 29, 2021 12:39:32.211803019 CST",1611945572.211803019,4002,60,60,0x00000800,4,20,,0x0000d0b0,0x00000000,0,0,0,0,255,6,0x0000cb58,172.217.14.163,50.50.50.24,40,0x00000000,80,48550,703,387,0,20,0x00000010,0,0,0,0,1,0,0,32382,0x0000a6d9,0,
1,"Jan 29, 2021 12:39:32.979696765 CST",1611945572.979696765,4003,54,54,0x00000800,4,20,,0x00007fd4,0x00000040,0,1,0,0,64,6,0x0000a26e,50.50.50.24,13.226.166.97,40,0x00000000,60570,443,1310,23290,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x000018a8,0,
1,"Jan 29, 2021 12:39:32.979718921 CST",1611945572.979718921,4004,54,54,0x00000800,4,20,,0x00002679,0x00000040,0,1,0,0,64,6,0x00000cdb,50.50.50.24,72.21.91.29,40,0x00000000,44372,80,1137,2240,0,20,0x00000010,0,0,0,0,1,0,0,63920,0x00000797,0,
1,"Jan 29, 2021 12:39:32.979980613 CST",1611945572.979980613,4005,60,60,0x00000800,4,20,,0x0000d0b1,0x00000000,0,0,0,0,255,6,0x0000d290,13.226.166.97,50.50.50.24,40,0x00000000,443,60570,23290,1311,0,20,0x00000010,0,0,0,0,1,0,0,31458,0x000053c7,0,
1,"Jan 29, 2021 12:39:32.979980654 CST",1611945572.979980654,4006,60,60,0x00000800,4,20,,0x0000d0b2,0x00000000,0,0,0,0,255,6,0x0000e3a0,72.21.91.29,50.50.50.24,40,0x00000000,80,44372,2240,1138,0,20,0x00000010,0,0,0,0,1,0,0,31631,0x0000f8c8,0,
1,"Jan 29, 2021 12:39:33.747429827 CST",1611945573.747429827,4007,54,54,0x00000800,4,20,,0x00008926,0x00000040,0,1,0,0,64,6,0x000091e3,50.50.50.24,172.217.14.163,40,0x00000000,48562,80,1928,3509,0,20,0x00000010,0,0,0,0,1,0,0,63791,0x00001fe1,0,
1,"Jan 29, 2021 12:39:33.747706235 CST",1611945573.747706235,4008,60,60,0x00000800,4,20,,0x0000d0b5,0x00000000,0,0,0,0,255,6,0x0000cb53,172.217.14.163,50.50.50.24,40,0x00000000,80,48562,3509,1929,0,20,0x00000010,0,0,0,0,1,0,0,32382,0x00001a4d,0,
1,"Jan 29, 2021 12:39:33.984892039 CST",1611945573.984892039,4011,74,74,0x00000800,4,20,,0x00004d22,0x00000040,0,1,0,0,64,6,0x00002507,50.50.50.23,50.50.50.24,60,0x00000000,60388,80,0,0,0,40,0x00000002,0,1,0,0,0,0,0,29200,0x000075d8,0,1460
1,"Jan 29, 2021 12:39:33.984908272 CST",1611945573.984908272,4012,74,74,0x00000800,4,20,,0x00000000,0x00000040,0,1,0,0,64,6,0x00007229,50.50.50.24,50.50.50.23,60,0x00000000,80,60388,0,1,0,40,0x00000012,0,1,0,0,1,0,0,65160,0x0000c8c1,0,1460
1,"Jan 29, 2021 12:39:33.985277696 CST",1611945573.985277696,4013,66,66,0x00000800,4,20,,0x00004d23,0x00000040,0,1,0,0,64,6,0x0000250e,50.50.50.23,50.50.50.24,52,0x00000000,60388,80,1,1,0,32,0x00000010,0,0,0,0,1,0,0,29312,0x00006c46,0,
1,"Jan 29, 2021 12:39:33.985338667 CST",1611945573.985338667,4014,377,377,0x00000800,4,20,,0x00004d24,0x00000040,0,1,0,0,64,6,0x000023d6,50.50.50.23,50.50.50.24,363,0x00000000,60388,80,1,1,311,32,0x00000018,0,0,0,1,1,0,0,29312,0x0000364c,0,
1,"Jan 29, 2021 12:39:33.985353884 CST",1611945573.985353884,4015,66,66,0x00000800,4,20,,0x00000e3e,0x00000040,0,1,0,0,64,6,0x000063f3,50.50.50.24,50.50.50.23,52,0x00000000,80,60388,1,312,0,32,0x00000010,0,0,0,0,1,0,0,64896,0x0000c8b9,0,
1,"Jan 29, 2021 12:39:33.985914281 CST",1611945573.985914281,4016,3543,3543,0x00000800,4,20,,0x00000e3f,0x00000040,0,1,0,0,64,6,0x0000565d,50.50.50.24,50.50.50.23,3529,0x00000000,80,60388,1,312,3477,32,0x00000018,0,0,0,1,1,0,0,64896,0x0000d64e,0,
1,"Jan 29, 2021 12:39:33.986251734 CST",1611945573.986251734,4017,66,66,0x00000800,4,20,,0x00004d25,0x00000040,0,1,0,0,64,6,0x0000250c,50.50.50.23,50.50.50.24,52,0x00000000,60388,80,312,3478,0,32,0x00000010,0,0,0,0,1,0,0,36224,0x00005d42,0,
1,"Jan 29, 2021 12:39:34.100818444 CST",1611945574.100818444,4018,338,338,0x00000800,4,20,,0x00004d26,0x00000040,0,1,0,0,64,6,0x000023fb,50.50.50.23,50.50.50.24,324,0x00000000,60388,80,312,3478,272,32,0x00000018,0,0,0,1,1,0,0,36224,0x000067b5,0,
1,"Jan 29, 2021 12:39:34.100843489 CST",1611945574.100843489,4019,66,66,0x00000800,4,20,,0x00000e42,0x00000040,0,1,0,0,64,6,0x000063ef,50.50.50.24,50.50.50.23,52,0x00000000,80,60388,3478,584,0,32,0x00000010,0,0,0,0,1,0,0,64640,0x0000c8b9,0,
1,"Jan 29, 2021 12:39:34.101044838 CST",1611945574.101044838,4020,3689,3689,0x00000800,4,20,,0x00000e43,0x00000040,0,1,0,0,64,6,0x000055c7,50.50.50.24,50.50.50.23,3675,0x00000000,80,60388,3478,584,3623,32,0x00000018,0,0,0,1,1,0,0,64640,0x0000d6e0,0,
1,"Jan 29, 2021 12:39:34.101341377 CST",1611945574.101341377,4021,66,66,0x00000800,4,20,,0x00004d27,0x00000040,0,1,0,0,64,6,0x0000250a,50.50.50.23,50.50.50.24,52,0x00000000,60388,80,584,7101,0,32,0x00000010,0,0,0,0,1,0,0,43520,0x00004cec,0,
1,"Jan 29, 2021 12:39:34.129286664 CST",1611945574.129286664,4022,358,358,0x00000800,4,20,,0x00004d28,0x00000040,0,1,0,0,64,6,0x000023e5,50.50.50.23,50.50.50.24,344,0x00000000,60388,80,584,7101,292,32,0x00000018,0,0,0,1,1,0,0,43520,0x00009183,0,
1,"Jan 29, 2021 12:39:34.129311389 CST",1611945574.129311389,4023,66,66,0x00000800,4,20,,0x00000e46,0x00000040,0,1,0,0,64,6,0x000063eb,50.50.50.24,50.50.50.23,52,0x00000000,80,60388,7101,876,0,32,0x00000010,0,0,0,0,1,0,0,64384,0x0000c8b9,0,
1,"Jan 29, 2021 12:39:34.129512352 CST",1611945574.129512352,4024,555,555,0x00000800,4,20,,0x00000e47,0x00000040,0,1,0,0,64,6,0x00006201,50.50.50.24,50.50.50.23,541,0x00000000,80,60388,7101,876,489,32,0x00000018,0,0,0,1,1,0,0,64384,0x0000caa2,0,
1,"Jan 29, 2021 12:39:34.129942660 CST",1611945574.129942660,4025,298,298,0x00000800,4,20,,0x00004d29,0x00000040,0,1,0,0,64,6,0x00002420,50.50.50.23,50.50.50.24,284,0x00000000,60388,80,876,7590,232,32,0x00000018,0,0,0,1,1,0,0,46336,0x00004a85,0,
1,"Jan 29, 2021 12:39:34.129952682 CST",1611945574.129952682,4026,66,66,0x00000800,4,20,,0x00000e48,0x00000040,0,1,0,0,64,6,0x000063e9,50.50.50.24,50.50.50.23,52,0x00000000,80,60388,7590,1108,0,32,0x00000010,0,0,0,0,1,0,0,64256,0x0000c8b9,0,
1,"Jan 29, 2021 12:39:34.130072092 CST",1611945574.130072092,4027,555,555,0x00000800,4,20,,0x00000e49,0x00000040,0,1,0,0,64,6,0x000061ff,50.50.50.24,50.50.50.23,541,0x00000000,80,60388,7590,1108,489,32,0x00000018,0,0,0,1,1,0,0,64256,0x0000caa2,0,
1,"Jan 29, 2021 12:39:34.172169007 CST",1611945574.172169007,4028,66,66,0x00000800,4,20,,0x00004d2a,0x00000040,0,1,0,0,64,6,0x00002507,50.50.50.23,50.50.50.24,52,0x00000000,60388,80,1108,8079,0,32,0x00000010,0,0,0,0,1,0,0,49280,0x0000467d,0,
1,"Jan 29, 2021 12:39:34.516138353 CST",1611945574.516138353,4029,54,54,0x00000800,4,20,,0x0000fd53,0x00000040,0,1,0,0,64,6,0x00001db6,50.50.50.24,172.217.14.163,40,0x00000000,48558,80,385,702,0,20,0x00000010,0,0,0,0,1,0,0,63791,0x00001fe1,0,
1,"Jan 29, 2021 12:39:34.516503873 CST",1611945574.516503873,4030,60,60,0x00000800,4,20,,0x0000d0bb,0x00000000,0,0,0,0,255,6,0x0000cb4d,172.217.14.163,50.50.50.24,40,0x00000000,80,48558,702,386,0,20,0x00000010,0,0,0,0,1,0,0,32383,0x0000adc7,0,
1,"Jan 29, 2021 12:39:38.867437478 CST",1611945578.867437478,4031,54,54,0x00000800,4,20,,0x0000fc6f,0x00000040,0,1,0,0,64,6,0x0000da58,50.50.50.24,34.107.221.82,40,0x00000000,45366,80,602,441,0,20,0x00000010,0,0,0,0,1,0,0,64020,0x00006422,0,
1,"Jan 29, 2021 12:39:38.867455394 CST",1611945578.867455394,4032,54,54,0x00000800,4,20,,0x0000e6f6,0x00000040,0,1,0,0,64,6,0x0000efd1,50.50.50.24,34.107.221.82,40,0x00000000,45364,80,592,441,0,20,0x00000010,0,0,0,0,1,0,0,64020,0x00006422,0,
1,"Jan 29, 2021 12:39:38.867460105 CST",1611945578.867460105,4033,54,54,0x00000800,4,20,,0x000089b5,0x00000040,0,1,0,0,64,6,0x0000f778,50.50.50.24,13.249.71.95,40,0x00000000,40354,443,869,5266,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000b9bc,0,
1,"Jan 29, 2021 12:39:38.867745224 CST",1611945578.867745224,4034,60,60,0x00000800,4,20,,0x0000d0c2,0x00000000,0,0,0,0,255,6,0x00008705,34.107.221.82,50.50.50.24,40,0x00000000,80,45366,441,603,0,20,0x00000010,0,0,0,0,1,0,0,32166,0x000007c8,0,
1,"Jan 29, 2021 12:39:38.867745271 CST",1611945578.867745271,4035,60,60,0x00000800,4,20,,0x0000d0c3,0x00000000,0,0,0,0,255,6,0x00008704,34.107.221.82,50.50.50.24,40,0x00000000,80,45364,441,593,0,20,0x00000010,0,0,0,0,1,0,0,32176,0x0000bd20,0,
1,"Jan 29, 2021 12:39:38.867745295 CST",1611945578.867745295,4036,60,60,0x00000800,4,20,,0x0000d0c4,0x00000000,0,0,0,0,255,6,0x00003169,13.249.71.95,50.50.50.24,40,0x00000000,443,40354,5266,870,0,20,0x00000010,0,0,0,0,1,0,0,31899,0x00004fa3,0,
1,"Jan 29, 2021 12:39:39.124265920 CST",1611945579.124265920,4037,54,54,0x00000800,4,20,,0x000013a7,0x00000040,0,1,0,0,64,6,0x00001fad,50.50.50.24,72.21.91.29,40,0x00000000,44370,80,1137,2398,0,20,0x00000010,0,0,0,0,1,0,0,63920,0x00000797,0,
1,"Jan 29, 2021 12:39:39.124524063 CST",1611945579.124524063,4038,60,60,0x00000800,4,20,,0x0000d0c5,0x00000000,0,0,0,0,255,6,0x0000e38d,72.21.91.29,50.50.50.24,40,0x00000000,80,44370,2398,1138,0,20,0x00000010,0,0,0,0,1,0,0,31631,0x0000bfcd,0,
1,"Jan 29, 2021 12:39:39.130124685 CST",1611945579.130124685,4039,66,66,0x00000800,4,20,,0x00000e4a,0x00000040,0,1,0,0,64,6,0x000063e7,50.50.50.24,50.50.50.23,52,0x00000000,80,60388,8079,1108,0,32,0x00000011,1,0,0,0,1,0,0,64256,0x0000c8b9,0,
1,"Jan 29, 2021 12:39:39.130633150 CST",1611945579.130633150,4040,66,66,0x00000800,4,20,,0x00004d2b,0x00000040,0,1,0,0,64,6,0x00002506,50.50.50.23,50.50.50.24,52,0x00000000,60388,80,1108,8080,0,32,0x00000011,1,0,0,0,1,0,0,49280,0x00001f95,0,
1,"Jan 29, 2021 12:39:39.130643831 CST",1611945579.130643831,4041,66,66,0x00000800,4,20,,0x00000e4b,0x00000040,0,1,0,0,64,6,0x000063e6,50.50.50.24,50.50.50.23,52,0x00000000,80,60388,8080,1109,0,32,0x00000010,0,0,0,0,1,0,0,64256,0x0000c8b9,0,
1,"Jan 29, 2021 12:39:41.427642599 CST",1611945581.427642599,4042,54,54,0x00000800,4,20,,0x00005eee,0x00000040,0,1,0,0,64,6,0x0000c354,50.50.50.24,13.226.166.97,40,0x00000000,60574,443,1055,4699,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x000018a8,0,
1,"Jan 29, 2021 12:39:41.428118012 CST",1611945581.428118012,4043,60,60,0x00000800,4,20,,0x0000d0c8,0x00000000,0,0,0,0,255,6,0x0000d279,13.226.166.97,50.50.50.24,40,0x00000000,443,60574,4699,1056,0,20,0x00000010,0,0,0,0,1,0,0,31713,0x0000ec81,0,
1,"Jan 29, 2021 12:39:41.683711129 CST",1611945581.683711129,4044,54,54,0x00000800,4,20,,0x0000d662,0x00000040,0,1,0,0,64,6,0x0000b163,50.50.50.24,13.249.64.199,40,0x00000000,36792,80,388,1007,0,20,0x00000010,0,0,0,0,1,0,0,63378,0x0000b324,0,
1,"Jan 29, 2021 12:39:41.684041243 CST",1611945581.684041243,4045,60,60,0x00000800,4,20,,0x0000d0c9,0x00000000,0,0,0,0,255,6,0x000037fc,13.249.64.199,50.50.50.24,40,0x00000000,80,36792,1007,389,0,20,0x00000010,0,0,0,0,1,0,0,32380,0x00004fc4,0,
1,"Jan 29, 2021 12:39:41.939441685 CST",1611945581.939441685,4046,54,54,0x00000800,4,20,,0x0000a621,0x00000040,0,1,0,0,64,6,0x0000ed24,50.50.50.24,13.225.53.95,40,0x00000000,51260,443,1420,12811,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000a7a4,0,
1,"Jan 29, 2021 12:39:41.939703595 CST",1611945581.939703595,4047,60,60,0x00000800,4,20,,0x0000d0cb,0x00000000,0,0,0,0,255,6,0x0000437a,13.225.53.95,50.50.50.24,40,0x00000000,443,51260,12811,1421,0,20,0x00000010,0,0,0,0,1,0,0,31348,0x0000a74e,0,
1,"Jan 29, 2021 12:39:42.451819474 CST",1611945582.451819474,4048,54,54,0x00000800,4,20,,0x00003e69,0x00000040,0,1,0,0,64,6,0x0000dca0,50.50.50.24,172.217.14.163,40,0x00000000,48550,80,386,703,0,20,0x00000010,0,0,0,0,1,0,0,63882,0x00001fe1,0,
1,"Jan 29, 2021 12:39:42.452096416 CST",1611945582.452096416,4049,60,60,0x00000800,4,20,,0x0000d0ce,0x00000000,0,0,0,0,255,6,0x0000cb3a,172.217.14.163,50.50.50.24,40,0x00000000,80,48550,703,387,0,20,0x00000010,0,0,0,0,1,0,0,32382,0x0000a6d9,0,
1,"Jan 29, 2021 12:39:43.219883879 CST",1611945583.219883879,4050,54,54,0x00000800,4,20,,0x00007fd5,0x00000040,0,1,0,0,64,6,0x0000a26d,50.50.50.24,13.226.166.97,40,0x00000000,60570,443,1310,23290,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x000018a8,0,
1,"Jan 29, 2021 12:39:43.219902563 CST",1611945583.219902563,4051,54,54,0x00000800,4,20,,0x0000267a,0x00000040,0,1,0,0,64,6,0x00000cda,50.50.50.24,72.21.91.29,40,0x00000000,44372,80,1137,2240,0,20,0x00000010,0,0,0,0,1,0,0,63920,0x00000797,0,
1,"Jan 29, 2021 12:39:43.220173227 CST",1611945583.220173227,4052,60,60,0x00000800,4,20,,0x0000d0cf,0x00000000,0,0,0,0,255,6,0x0000d272,13.226.166.97,50.50.50.24,40,0x00000000,443,60570,23290,1311,0,20,0x00000010,0,0,0,0,1,0,0,31458,0x000053c7,0,
1,"Jan 29, 2021 12:39:43.220173269 CST",1611945583.220173269,4053,60,60,0x00000800,4,20,,0x0000d0d0,0x00000000,0,0,0,0,255,6,0x0000e382,72.21.91.29,50.50.50.24,40,0x00000000,80,44372,2240,1138,0,20,0x00000010,0,0,0,0,1,0,0,31631,0x0000f8c8,0,
1,"Jan 29, 2021 12:39:43.987995808 CST",1611945583.987995808,4054,54,54,0x00000800,4,20,,0x00008927,0x00000040,0,1,0,0,64,6,0x000091e2,50.50.50.24,172.217.14.163,40,0x00000000,48562,80,1928,3509,0,20,0x00000010,0,0,0,0,1,0,0,63791,0x00001fe1,0,
1,"Jan 29, 2021 12:39:43.988290072 CST",1611945583.988290072,4055,60,60,0x00000800,4,20,,0x0000d0d3,0x00000000,0,0,0,0,255,6,0x0000cb35,172.217.14.163,50.50.50.24,40,0x00000000,80,48562,3509,1929,0,20,0x00000010,0,0,0,0,1,0,0,32382,0x00001a4d,0,
1,"Jan 29, 2021 12:39:44.756103557 CST",1611945584.756103557,4056,54,54,0x00000800,4,20,,0x0000fd54,0x00000040,0,1,0,0,64,6,0x00001db5,50.50.50.24,172.217.14.163,40,0x00000000,48558,80,385,702,0,20,0x00000010,0,0,0,0,1,0,0,63791,0x00001fe1,0,
1,"Jan 29, 2021 12:39:44.756401138 CST",1611945584.756401138,4057,60,60,0x00000800,4,20,,0x0000d0d5,0x00000000,0,0,0,0,255,6,0x0000cb33,172.217.14.163,50.50.50.24,40,0x00000000,80,48558,702,386,0,20,0x00000010,0,0,0,0,1,0,0,32383,0x0000adc7,0,
1,"Jan 29, 2021 12:39:49.107967811 CST",1611945589.107967811,4058,54,54,0x00000800,4,20,,0x0000fc70,0x00000040,0,1,0,0,64,6,0x0000da57,50.50.50.24,34.107.221.82,40,0x00000000,45366,80,602,441,0,20,0x00000010,0,0,0,0,1,0,0,64020,0x00006422,0,
1,"Jan 29, 2021 12:39:49.108013377 CST",1611945589.108013377,4059,54,54,0x00000800,4,20,,0x0000e6f7,0x00000040,0,1,0,0,64,6,0x0000efd0,50.50.50.24,34.107.221.82,40,0x00000000,45364,80,592,441,0,20,0x00000010,0,0,0,0,1,0,0,64020,0x00006422,0,
1,"Jan 29, 2021 12:39:49.108025213 CST",1611945589.108025213,4060,54,54,0x00000800,4,20,,0x000089b6,0x00000040,0,1,0,0,64,6,0x0000f777,50.50.50.24,13.249.71.95,40,0x00000000,40354,443,869,5266,0,20,0x00000010,0,0,0,0,1,0,0,62780,0x0000b9bc,0,
1,"Jan 29, 2021 12:39:49.108319165 CST",1611945589.108319165,4061,60,60,0x00000800,4,20,,0x0000d0db,0x00000000,0,0,0,0,255,6,0x000086ec,34.107.221.82,50.50.50.24,40,0x00000000,80,45366,441,603,0,20,0x00000010,0,0,0,0,1,0,0,32166,0x000007c8,0,
1,"Jan 29, 2021 12:39:49.108319207 CST",1611945589.108319207,4062,60,60,0x00000800,4,20,,0x0000d0dc,0x00000000,0,0,0,0,255,6,0x000086eb,34.107.221.82,50.50.50.24,40,0x00000000,80,45364,441,593,0,20,0x00000010,0,0,0,0,1,0,0,32176,0x0000bd20,0,
1,"Jan 29, 2021 12:39:49.108319230 CST",1611945589.108319230,4063,60,60,0x00000800,4,20,,0x0000d0dd,0x00000000,0,0,0,0,255,6,0x00003150,13.249.71.95,50.50.50.24,40,0x00000000,443,40354,5266,870,0,20,0x00000010,0,0,0,0,1,0,0,31899,0x00004fa3,0,
